x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk
-0.6897,0.4658,0.0464,0.0246091424531,[[-0.68964112]],[[ 0.46612951]],[[ 0.04635252]],[[-0.00076362]],[[  7.96564337e-05]],[[ 0.00024987]],[[ 0.01786681]],[[ 0.01453819]]
-0.6897,0.4658,0.0464,0.0246091424531,[[-0.68965567]],[[ 0.46608573]],[[ 0.04636221]],[[-0.00081129]],[[-0.00022755]],[[ 0.00030818]],[[ 0.01890245]],[[ 0.02067389]]
-0.6897,0.4658,0.0464,0.0246091424531,[[-0.68966867]],[[ 0.4660452]],[[ 0.04637084]],[[-0.00084497]],[[-0.00049119]],[[ 0.00035317]],[[ 0.01985141]],[[ 0.0257893]]
-0.6897,0.4658,0.0464,0.0246091424531,[[-0.68968021]],[[ 0.46600786]],[[ 0.04637846]],[[-0.00086625]],[[-0.00071467]],[[ 0.0003864]],[[ 0.02071655]],[[ 0.02997452]]
-0.6894,0.4657,0.0464,0.013962634016,[[-0.68964989]],[[ 0.46596013]],[[ 0.04638515]],[[-0.00059758]],[[-0.00099436]],[[ 0.00040931]],[[ 0.02006441]],[[ 0.02341404]]
-0.6894,0.4657,0.0464,0.013962634016,[[-0.68962133]],[[ 0.46591643]],[[ 0.04639096]],[[-0.00035961]],[[-0.00122706]],[[ 0.00042325]],[[ 0.01944351]],[[ 0.01752113]]
-0.6894,0.4657,0.0464,0.013962634016,[[-0.68959458]],[[ 0.46587661]],[[ 0.04639596]],[[-0.00015041]],[[-0.00141694]],[[ 0.00042948]],[[ 0.01885544]],[[ 0.01226051]]
-0.6894,0.4657,0.0464,0.013962634016,[[-0.68956962]],[[ 0.46584052]],[[ 0.04640022]],[[  3.19618629e-05]],[[-0.00156802]],[[ 0.00042915]],[[ 0.01830121]],[[ 0.00759578]]
-0.6894,0.4657,0.0464,0.013962634016,[[-0.68954645]],[[ 0.46580799]],[[ 0.04640379]],[[ 0.00018942]],[[-0.00168413]],[[ 0.0004233]],[[ 0.01778143]],[[ 0.00348991]]
-0.6894,0.4657,0.0464,0.013962634016,[[-0.68952505]],[[ 0.46577885]],[[ 0.04640674]],[[ 0.00032387]],[[-0.0017689]],[[ 0.00041291]],[[ 0.01729627]],[[ -9.43392717e-05]]
-0.6894,0.4657,0.0464,0.013962634016,[[-0.68950537]],[[ 0.4657529]],[[ 0.04640913]],[[ 0.00043717]],[[-0.00182579]],[[ 0.00039882]],[[ 0.01684558]],[[-0.00319401]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.68947388]],[[ 0.46579745]],[[ 0.04639504]],[[ 0.00062412]],[[-0.00139297]],[[ 0.00025218]],[[ 0.01722971]],[[-0.00032647]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.68944501]],[[ 0.46583972]],[[ 0.04638197]],[[ 0.00078003]],[[-0.00100561]],[[ 0.0001257]],[[ 0.0175868]],[[ 0.00215714]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.6894187]],[[ 0.46587964]],[[ 0.04636993]],[[ 0.00090765]],[[-0.00066116]],[[  1.78108881e-05]],[[ 0.01791719]],[[ 0.00428552]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.68939483]],[[ 0.46591715]],[[ 0.04635891]],[[ 0.0010096]],[[-0.00035706]],[[ -7.30726769e-05]],[[ 0.0182214]],[[ 0.00608681]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.6893733]],[[ 0.46595224]],[[ 0.04634888]],[[ 0.00108841]],[[ -9.06665613e-05]],[[-0.00014849]],[[ 0.01850015]],[[ 0.00758841]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.68935399]],[[ 0.46598489]],[[ 0.04633982]],[[ 0.00114645]],[[ 0.00014062]],[[-0.00020992]],[[ 0.01875426]],[[ 0.00881679]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.68933679]],[[ 0.46601513]],[[ 0.04633169]],[[ 0.00118601]],[[ 0.00033938]],[[-0.00025882]],[[ 0.01898471]],[[ 0.0097974]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.68932156]],[[ 0.46604302]],[[ 0.04632445]],[[ 0.00120919]],[[ 0.00050817]],[[-0.00029655]],[[ 0.01919254]],[[ 0.01055455]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.68930819]],[[ 0.4660686]],[[ 0.04631806]],[[ 0.001218]],[[ 0.00064945]],[[-0.00032441]],[[ 0.01937888]],[[ 0.01111135]]
-0.6893,0.4662,0.0463,0.0198967534727,[[-0.68929655]],[[ 0.46609195]],[[ 0.04631244]],[[ 0.00121429]],[[ 0.00076562]],[[-0.00034361]],[[ 0.01954488]],[[ 0.01148968]]
-0.6892,0.4655,0.0464,0.0204203522483,[[-0.68927302]],[[ 0.46601869]],[[ 0.04632355]],[[ 0.00129279]],[[ 0.00020794]],[[-0.00022566]],[[ 0.01976242]],[[ 0.01219707]]
-0.6892,0.4655,0.0464,0.0204203522483,[[-0.68925198]],[[ 0.46595049]],[[ 0.04633387]],[[ 0.00134868]],[[-0.00027642]],[[-0.00012363]],[[ 0.01995672]],[[ 0.01269555]]
-0.6892,0.4655,0.0464,0.0204203522483,[[-0.6892333]],[[ 0.46588731]],[[ 0.0463434]],[[ 0.00138448]],[[-0.00069284]],[[ -3.62983107e-05]],[[ 0.02012911]],[[ 0.01300869]]
-0.6892,0.4655,0.0464,0.0204203522483,[[-0.68921683]],[[ 0.46582904]],[[ 0.04635214]],[[ 0.00140258]],[[-0.00104662]],[[  3.75456349e-05]],[[ 0.02028094]],[[ 0.01315858]]
-0.6892,0.4655,0.0464,0.0204203522483,[[-0.68920242]],[[ 0.46577559]],[[ 0.0463601]],[[ 0.00140518]],[[-0.00134292]],[[  9.91028413e-05]],[[ 0.02041359]],[[ 0.01316586]]
-0.6892,0.4655,0.0464,0.0204203522483,[[-0.68918994]],[[ 0.46572678]],[[ 0.04636731]],[[ 0.00139437]],[[-0.00158675]],[[ 0.00014954]],[[ 0.02052839]],[[ 0.0130497]]
-0.6892,0.4655,0.0464,0.0204203522483,[[-0.68917924]],[[ 0.46568245]],[[ 0.04637379]],[[ 0.00137204]],[[-0.00178291]],[[ 0.00018998]],[[ 0.0206267]],[[ 0.01282784]]
-0.6898,0.4661,0.0464,0.0275762021815,[[-0.68925114]],[[ 0.46572337]],[[ 0.04637957]],[[ 0.00078192]],[[-0.00137797]],[[ 0.00022149]],[[ 0.0216755]],[[ 0.01917213]]
-0.6898,0.4661,0.0464,0.0275762021815,[[-0.68931844]],[[ 0.46576228]],[[ 0.0463847]],[[ 0.00026417]],[[-0.00101487]],[[ 0.0002451]],[[ 0.02263765]],[[ 0.02448194]]
-0.6898,0.4661,0.0464,0.0275762021815,[[-0.68938115]],[[ 0.46579908]],[[ 0.0463892]],[[-0.00018618]],[[-0.00069132]],[[ 0.00026175]],[[ 0.02351589]],[[ 0.02884749]]
-0.6898,0.4661,0.0464,0.0275762021815,[[-0.68943928]],[[ 0.46583371]],[[ 0.04639313]],[[-0.00057401]],[[-0.00040501]],[[ 0.00027236]],[[ 0.02431337]],[[ 0.03235561]]
-0.6898,0.4661,0.0464,0.0275762021815,[[-0.68949293]],[[ 0.46586614]],[[ 0.04639651]],[[-0.00090417]],[[-0.00015357]],[[ 0.00027773]],[[ 0.02503358]],[[ 0.03508937]]
-0.6898,0.4661,0.0464,0.0275762021815,[[-0.68954219]],[[ 0.46589637]],[[ 0.04639941]],[[-0.00118137]],[[  6.53732442e-05]],[[ 0.00027865]],[[ 0.02568025]],[[ 0.03712785]]
-0.6898,0.4661,0.0464,0.0275762021815,[[-0.6895872]],[[ 0.46592442]],[[ 0.04640184]],[[-0.00141017]],[[ 0.00025416]],[[ 0.00027581]],[[ 0.02625728]],[[ 0.03854592]]
-0.6894,0.4657,0.0464,0.00244346095279,[[-0.68957413]],[[ 0.46589633]],[[ 0.04640386]],[[-0.00122294]],[[  4.30696918e-05]],[[ 0.00026985]],[[ 0.02337705]],[[ 0.01603864]]
-0.6894,0.4657,0.0464,0.00244346095279,[[-0.68956121]],[[ 0.46587021]],[[ 0.04640551]],[[-0.00104961]],[[-0.00013993]],[[ 0.00026134]],[[ 0.0206908]],[[-0.00358046]]
-0.6894,0.4657,0.0464,0.00244346095279,[[-0.68954854]],[[ 0.46584603]],[[ 0.04640683]],[[-0.0008899]],[[-0.00029694]],[[ 0.0002508]],[[ 0.01819735]],[[-0.02051866]]
-0.6894,0.4657,0.0464,0.00244346095279,[[-0.68953619]],[[ 0.46582375]],[[ 0.04640784]],[[-0.00074348]],[[-0.00042999]],[[ 0.0002387]],[[ 0.01589386]],[[-0.0349802]]
-0.6894,0.4657,0.0464,0.00244346095279,[[-0.68952424]],[[ 0.46580333]],[[ 0.0464086]],[[-0.00060989]],[[-0.00054109]],[[ 0.00022544]],[[ 0.01377614]],[[-0.04716482]]
-0.6894,0.4657,0.0464,0.00244346095279,[[-0.68951275]],[[ 0.46578471]],[[ 0.04640912]],[[-0.00048866]],[[-0.00063217]],[[ 0.00021137]],[[ 0.01183879]],[[-0.05726645]]
-0.6894,0.4657,0.0464,0.00244346095279,[[-0.68950176]],[[ 0.46576781]],[[ 0.04640944]],[[-0.00037925]],[[-0.00070507]],[[ 0.00019681]],[[ 0.01007551]],[[-0.06547224]]
-0.6893,0.4661,0.0463,0.00209439510239,[[-0.68947782]],[[ 0.46580654]],[[ 0.0463936]],[[-0.00018807]],[[-0.00038955]],[[  5.23975561e-05]],[[ 0.00843209]],[[-0.07228637]]
-0.6893,0.4661,0.0463,0.00209439510239,[[-0.68945545]],[[ 0.46584277]],[[ 0.04637909]],[[ -2.09344074e-05]],[[-0.00011298]],[[ -6.96188175e-05]],[[ 0.0069515]],[[-0.07750862]]
-0.6893,0.4661,0.0463,0.00209439510239,[[-0.68943465]],[[ 0.46587651]],[[ 0.04636586]],[[ 0.00012384]],[[ 0.00012732]],[[-0.00017123]],[[ 0.00562555]],[[-0.08130523]]
-0.6893,0.4661,0.0463,0.00209439510239,[[-0.68941541]],[[ 0.46590777]],[[ 0.0463539]],[[ 0.00024792]],[[ 0.000334]],[[-0.00025439]],[[ 0.00444569]],[[-0.08383328]]
-0.6893,0.4661,0.0463,0.00209439510239,[[-0.68939769]],[[ 0.4659366]],[[ 0.04634315]],[[ 0.00035296]],[[ 0.00050968]],[[-0.00032097]],[[ 0.00340318]],[[-0.08524045]]
-0.6893,0.4661,0.0463,0.00209439510239,[[-0.68938145]],[[ 0.46596306]],[[ 0.04633356]],[[ 0.00044053]],[[ 0.00065692]],[[-0.00037274]],[[ 0.00248919]],[[-0.08566493]]
-0.6892,0.4658,0.0463,0.00436332312999,[[-0.68935315]],[[ 0.46594674]],[[ 0.04632506]],[[ 0.0006052]],[[ 0.00049915]],[[-0.00041141]],[[ 0.00200106]],[[-0.08312508]]
-0.6892,0.4658,0.0463,0.00436332312999,[[-0.68932725]],[[ 0.46593125]],[[ 0.0463176]],[[ 0.00074202]],[[ 0.00035803]],[[-0.00043856]],[[ 0.00160077]],[[-0.08015485]]
-0.6892,0.4658,0.0463,0.00436332312999,[[-0.68930366]],[[ 0.46591664]],[[ 0.0463111]],[[ 0.00085347]],[[ 0.00023263]],[[-0.0004557]],[[ 0.0012802]],[[-0.07683995]]
-0.6892,0.4658,0.0463,0.00436332312999,[[-0.68928229]],[[ 0.46590291]],[[ 0.0463055]],[[ 0.00094194]],[[ 0.00012198]],[[-0.00046418]],[[ 0.00103156]],[[-0.07325772]]
-0.6892,0.4658,0.0463,0.00436332312999,[[-0.68926303]],[[ 0.46589008]],[[ 0.04630072]],[[ 0.00100972]],[[  2.51323909e-05]],[[-0.0004653]],[[ 0.00084747]],[[-0.06947756]]
-0.6892,0.4658,0.0463,0.00436332312999,[[-0.68924579]],[[ 0.46587814]],[[ 0.0462967]],[[ 0.00105895]],[[ -5.88801233e-05]],[[-0.0004602]],[[ 0.00072092]],[[-0.06556134]]
-0.6892,0.4658,0.0463,0.00436332312999,[[-0.68923045]],[[ 0.46586708]],[[ 0.04629336]],[[ 0.0010917]],[[-0.00013101]],[[-0.00044995]],[[ 0.00064532]],[[-0.06156383]]
-0.6892,0.4653,0.0464,0.0176278254451,[[-0.6892169]],[[ 0.46578942]],[[ 0.04630662]],[[ 0.00110987]],[[-0.00065722]],[[-0.00030588]],[[ 0.00240455]],[[-0.04519614]]
-0.6892,0.4653,0.0464,0.0176278254451,[[-0.68920502]],[[ 0.46571769]],[[ 0.04631897]],[[ 0.00111526]],[[-0.00110631]],[[-0.00018086]],[[ 0.00406797]],[[-0.03061691]]
-0.6892,0.4653,0.0464,0.0176278254451,[[-0.68919469]],[[ 0.46565175]],[[ 0.0463304]],[[ 0.00110956]],[[-0.00148451]],[[ -7.34800957e-05]],[[ 0.00563302]],[[-0.01772039]]
-0.6892,0.4653,0.0464,0.0176278254451,[[-0.68918581]],[[ 0.46559144]],[[ 0.0463409]],[[ 0.0010943]],[[-0.00179786]],[[  1.76961236e-05]],[[ 0.00709843]],[[-0.00639944]]
-0.6892,0.4653,0.0464,0.0176278254451,[[-0.68917826]],[[ 0.46553656]],[[ 0.0463505]],[[ 0.00107093]],[[-0.0020522]],[[  9.40732705e-05]],[[ 0.00846401]],[[ 0.00345327]]
-0.6895,0.4658,0.0464,0.0176278254451,[[-0.68921241]],[[ 0.46555436]],[[ 0.0463592]],[[ 0.00076172]],[[-0.00178809]],[[ 0.00015703]],[[ 0.00973054]],[[ 0.01194424]]
-0.6895,0.4658,0.0464,0.0176278254451,[[-0.68924464]],[[ 0.46557204]],[[ 0.04636704]],[[ 0.00048716]],[[-0.001543]],[[ 0.00020788]],[[ 0.0108996]],[[ 0.01917826]]
-0.6895,0.4658,0.0464,0.0176278254451,[[-0.68927488]],[[ 0.46558946]],[[ 0.04637405]],[[ 0.00024512]],[[-0.00131662]],[[ 0.00024792]],[[ 0.01197348]],[[ 0.02525767]]
-0.6895,0.4658,0.0464,0.0176278254451,[[-0.68930314]],[[ 0.46560648]],[[ 0.04638028]],[[  3.34633859e-05]],[[-0.00110855]],[[ 0.00027834]],[[ 0.01295503]],[[ 0.03028175]]
-0.6895,0.4658,0.0464,0.0176278254451,[[-0.68932942]],[[ 0.465623]],[[ 0.04638577]],[[-0.00014994]],[[-0.00091825]],[[ 0.0003003]],[[ 0.01384757]],[[ 0.03434619]]
-0.6895,0.4658,0.0464,-0.0549778714378,[[-0.68935374]],[[ 0.46563895]],[[ 0.04639057]],[[-0.0003072]],[[-0.00074509]],[[ 0.00031485]],[[ 0.00485669]],[[-0.02998647]]
-0.6895,0.4658,0.0464,-0.0549778714378,[[-0.68937613]],[[ 0.46565424]],[[ 0.04639472]],[[-0.00044038]],[[-0.00058837]],[[ 0.000323]],[[-0.00347739]],[[-0.08535853]]
-0.6895,0.4658,0.0464,-0.0549778714378,[[-0.68939666]],[[ 0.46566882]],[[ 0.04639828]],[[-0.00055149]],[[-0.00044733]],[[ 0.00032566]],[[-0.01116578]],[[-0.13246423]]
-0.6895,0.4658,0.0464,-0.0549778714378,[[-0.68941537]],[[ 0.46568265]],[[ 0.04640129]],[[-0.00064248]],[[-0.00032116]],[[ 0.00032367]],[[-0.0182241]],[[-0.17198099]]
