x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
0.2152,0.6006,0.4159,0.191811684794,[[ 0.22785417]],[[ 0.60540402]],[[ 0.41925449]],[[ 0.33412712]],[[ 0.22329185]],[[ 0.15732749]],[[ 0.16129565]],[[ 0.06085338]],[[-6.87773006]],[[ 7.27686822]],[[-0.16129565]],[[ 50.69891858]],[[-0.3221228]],[[-0.56095316]],[[-0.01925449]]
0.2152,0.6006,0.4159,0.191811684794,[[ 0.22681846]],[[ 0.60571136]],[[ 0.41947933]],[[ 0.33205825]],[[ 0.22238168]],[[ 0.15669013]],[[ 0.16488249]],[[ 0.06226879]],[[-6.87217244]],[[ 7.25130131]],[[-0.16488249]],[[ 50.72145663]],[[-0.32316156]],[[-0.56026732]],[[-0.01947933]]
0.2152,0.6006,0.4159,0.191811684794,[[ 0.22605127]],[[ 0.60592805]],[[ 0.41963807]],[[ 0.33013121]],[[ 0.22143549]],[[ 0.1560263]],[[ 0.16812453]],[[ 0.06351009]],[[-6.86786233]],[[ 7.22629963]],[[-0.16812453]],[[ 50.74870261]],[[-0.32425616]],[[-0.55955869]],[[-0.01963807]]
0.1871,0.6063,0.3604,0.191811684794,[[ 0.21779141]],[[ 0.60763829]],[[ 0.40456266]],[[ 0.32469552]],[[ 0.22119847]],[[ 0.14820474]],[[ 0.17105463]],[[ 0.06459463]],[[-6.75655754]],[[ 7.24397503]],[[-0.17105463]],[[ 51.91701573]],[[-0.31804613]],[[-0.56169747]],[[-0.00456266]]
0.1871,0.6063,0.3604,0.191811684794,[[ 0.21175245]],[[ 0.60887888]],[[ 0.3935558]],[[ 0.32034104]],[[ 0.22074295]],[[ 0.14234827]],[[ 0.17370253]],[[ 0.06553804]],[[-6.67470155]],[[ 7.25175461]],[[-0.17370253]],[[ 52.77775145]],[[-0.31379865]],[[-0.56311898]],[[ 0.0064442]]
0.1871,0.6063,0.3604,0.191811684794,[[ 0.20733444]],[[ 0.60977676]],[[ 0.38551832]],[[ 0.31677642]],[[ 0.22013046]],[[ 0.13792328]],[[ 0.17609511]],[[ 0.06635442]],[[-6.61394099]],[[ 7.25255845]],[[-0.17609511]],[[ 53.41415027]],[[-0.31095267]],[[-0.56402456]],[[ 0.01448168]]
0.1871,0.6063,0.3604,0.191811684794,[[ 0.20409952]],[[ 0.61042459]],[[ 0.37964801]],[[ 0.31378958]],[[ 0.21940577]],[[ 0.13454137]],[[ 0.17825671]],[[ 0.06705648]],[[-6.56823464]],[[ 7.24852034]],[[-0.17825671]],[[ 53.88690701]],[[-0.30910235]],[[-0.56456224]],[[ 0.02035199]]
0.1871,0.6063,0.3604,0.191811684794,[[ 0.20172814]],[[ 0.61088996]],[[ 0.37535939]],[[ 0.31122611]],[[ 0.21860141]],[[ 0.13191986]],[[ 0.18020935]],[[ 0.06765568]],[[-6.53321901]],[[ 7.24119126]],[[-0.18020935]],[[ 54.2402779]],[[-0.30795458]],[[-0.56484048]],[[ 0.02464061]]
0.1871,0.6063,0.3604,0.191811684794,[[ 0.19998707]],[[ 0.61122224]],[[ 0.37222517]],[[ 0.30897363]],[[ 0.21774107]],[[ 0.12985299]],[[ 0.18197294]],[[ 0.06816234]],[[-6.50574763]],[[ 7.23169172]],[[-0.18197294]],[[ 54.50653325]],[[-0.30729806]],[[-0.56493836]],[[ 0.02777483]]
0.1824,0.6251,0.3033,0.220609617452,[[ 0.19742033]],[[ 0.61660047]],[[ 0.35431286]],[[ 0.30635507]],[[ 0.21922284]],[[ 0.12095967]],[[ 0.18643037]],[[ 0.06991749]],[[-6.49967819]],[[ 7.27964346]],[[-0.18643037]],[[ 55.87349458]],[[-0.30828777]],[[-0.56932379]],[[ 0.04568714]]
0.1824,0.6251,0.3033,0.220609617452,[[ 0.1955369]],[[ 0.62051811]],[[ 0.34123661]],[[ 0.30407072]],[[ 0.22001957]],[[ 0.11436296]],[[ 0.19045975]],[[ 0.07146136]],[[-6.49695853]],[[ 7.30757598]],[[-0.19045975]],[[ 56.87693284]],[[-0.30947157]],[[-0.57228031]],[[ 0.05876339]]
0.1824,0.6251,0.3033,0.220609617452,[[ 0.19415224]],[[ 0.62336982]],[[ 0.33168988]],[[ 0.30203236]],[[ 0.22031966]],[[ 0.10943888]],[[ 0.19410189]],[[ 0.07281494]],[[-6.49602248]],[[ 7.32139339]],[[-0.19410189]],[[ 57.61524528]],[[-0.31074523]],[[-0.57421461]],[[ 0.06831012]]
0.1824,0.6251,0.3033,0.220609617452,[[ 0.19313167]],[[ 0.62544362]],[[ 0.32471913]],[[ 0.30017572]],[[ 0.22026021]],[[ 0.10573325]],[[ 0.19739367]],[[ 0.07399713]],[[-6.49582471]],[[ 7.32536534]],[[-0.19739367]],[[ 58.1601815]],[[-0.31203968]],[[-0.57542229]],[[ 0.07528087]]
0.1824,0.6251,0.3033,0.220609617452,[[ 0.1923769]],[[ 0.62694975]],[[ 0.31962843]],[[ 0.29845399]],[[ 0.219941]],[[ 0.10291543]],[[ 0.20036848]],[[ 0.075025]],[[-6.49568029]],[[ 7.32256979]],[[-0.20036848]],[[ 58.5640607]],[[-0.31331016]],[[-0.5761177]],[[ 0.08037157]]
0.1824,0.6251,0.3033,0.220609617452,[[ 0.19181618]],[[ 0.62804162]],[[ 0.31590988]],[[ 0.29683308]],[[ 0.21943463]],[[ 0.10074476]],[[ 0.20305652]],[[ 0.07591393]],[[-6.49515289]],[[ 7.31521692]],[[-0.20305652]],[[ 58.86503397]],[[-0.31452865]],[[-0.57645594]],[[ 0.08409012]]
0.1692,0.6077,0.3032,0.209090444389,[[ 0.18778676]],[[ 0.62407204]],[[ 0.31316543]],[[ 0.29364148]],[[ 0.21662332]],[[ 0.09903355]],[[ 0.20434002]],[[ 0.07615385]],[[-6.42006885]],[[ 7.25512922]],[[-0.20434002]],[[ 59.09295016]],[[-0.31051717]],[[-0.57298243]],[[ 0.08683457]]
0.1692,0.6077,0.3032,0.209090444389,[[ 0.18483644]],[[ 0.62116793]],[[ 0.31115929]],[[ 0.2909631]],[[ 0.21431639]],[[ 0.0976702]],[[ 0.20549804]],[[ 0.07633479]],[[-6.36273002]],[[ 7.20816136]],[[-0.20549804]],[[ 59.26551508]],[[-0.30769964]],[[-0.57038148]],[[ 0.08884071]]
0.1692,0.6077,0.3032,0.209090444389,[[ 0.18267374]],[[ 0.61904148]],[[ 0.30969201]],[[ 0.28866081]],[[ 0.21237844]],[[ 0.09656089]],[[ 0.20654255]],[[ 0.07646278]],[[-6.31821961]],[[ 7.17088805]],[[-0.20654255]],[[ 59.39767218]],[[-0.30574243]],[[-0.56842204]],[[ 0.09030799]]
0.1692,0.6077,0.3032,0.209090444389,[[ 0.18108595]],[[ 0.61748264]],[[ 0.30861803]],[[ 0.28663476]],[[ 0.21071092]],[[ 0.09563735]],[[ 0.20748439]],[[ 0.07654324]],[[-6.28296105]],[[ 7.14080699]],[[-0.20748439]],[[ 59.50031887]],[[-0.3044028]],[[-0.5669355]],[[ 0.09138197]]
0.1692,0.6077,0.3032,0.209090444389,[[ 0.1799178]],[[ 0.61633811]],[[ 0.30783112]],[[ 0.28481225]],[[ 0.20924205]],[[ 0.09484985]],[[ 0.20833335]],[[ 0.07658107]],[[-6.25435574]],[[ 7.11608707]],[[-0.20833335]],[[ 59.58140222]],[[-0.30350439]],[[-0.5657987]],[[ 0.09216888]]
0.1654,0.5947,0.3037,0.209090444389,[[ 0.17801678]],[[ 0.61194083]],[[ 0.30739047]],[[ 0.28267195]],[[ 0.20631734]],[[ 0.0942238]],[[ 0.20909829]],[[ 0.07658068]],[[-6.20506568]],[[ 7.0480646]],[[-0.20909829]],[[ 59.63661496]],[[-0.30116471]],[[-0.56165948]],[[ 0.09260953]]
0.1654,0.5947,0.3037,0.209090444389,[[ 0.17662022]],[[ 0.608725]],[[ 0.30706582]],[[ 0.2807731]],[[ 0.20394382]],[[ 0.09365419]],[[ 0.20978725]],[[ 0.07654604]],[[-6.16604842]],[[ 6.99598268]],[[-0.20978725]],[[ 59.68303709]],[[-0.29951595]],[[-0.55859738]],[[ 0.09293418]]
0.1654,0.5947,0.3037,0.209090444389,[[ 0.17559188]],[[ 0.60637148]],[[ 0.30682584]],[[ 0.27905236]],[[ 0.20197327]],[[ 0.09312644]],[[ 0.21040746]],[[ 0.07648075]],[[-6.13447054]],[[ 6.95561162]],[[-0.21040746]],[[ 59.72300663]],[[-0.29836513]],[[-0.55632466]],[[ 0.09317416]]
0.1654,0.5947,0.3037,0.209090444389,[[ 0.17483235]],[[ 0.60464733]],[[ 0.30664768]],[[ 0.27746359]],[[ 0.20029776]],[[ 0.09262994]],[[ 0.2109655]],[[ 0.07638803]],[[-6.10826975]],[[ 6.92386185]],[[-0.2109655]],[[ 59.75822903]],[[-0.29757181]],[[-0.5546312]],[[ 0.09335232]]
0.1654,0.5947,0.3037,0.209090444389,[[ 0.17426907]],[[ 0.60338258]],[[ 0.30651467]],[[ 0.27597319]],[[ 0.19883869]],[[ 0.09215695]],[[ 0.21146732]],[[ 0.0762708]],[[-6.08594688]],[[ 6.89847488]],[[-0.21146732]],[[ 59.7899484]],[[-0.29703389]],[[-0.55336345]],[[ 0.09348533]]
0.1654,0.5947,0.3037,0.209090444389,[[ 0.17384907]],[[ 0.60245314]],[[ 0.30641462]],[[ 0.27455665]],[[ 0.19753883]],[[ 0.09170183]],[[ 0.21191827]],[[ 0.07613168]],[[-6.06641366]],[[ 6.87779831]],[[-0.21191827]],[[ 59.81907244]],[[-0.2966773]],[[-0.55240914]],[[ 0.09358538]]
0.1552,0.6469,0.1372,0.205599785885,[[ 0.17074474]],[[ 0.61604143]],[[ 0.26081283]],[[ 0.27195648]],[[ 0.20270055]],[[ 0.07102509]],[[ 0.21197666]],[[ 0.07581875]],[[-6.0504957]],[[ 7.07274922]],[[-0.21197666]],[[ 63.19502889]],[[-0.29653359]],[[-0.56632909]],[[ 0.13918717]]
0.1552,0.6469,0.1372,0.205599785885,[[ 0.16847046]],[[ 0.62595159]],[[ 0.22753056]],[[ 0.2697418]],[[ 0.20619659]],[[ 0.05595002]],[[ 0.21202651]],[[ 0.07550416]],[[-6.03517613]],[[ 7.21295401]],[[-0.21202651]],[[ 65.65812105]],[[-0.29642398]],[[-0.57648115]],[[ 0.17246944]]
0.1552,0.6469,0.1372,0.205599785885,[[ 0.16680205]],[[ 0.63317736]],[[ 0.2032395]],[[ 0.26780996]],[[ 0.20848153]],[[ 0.04495386]],[[ 0.21206865]],[[ 0.0751883]],[[-6.02030244]],[[ 7.31325414]],[[-0.21206865]],[[ 67.45547085]],[[-0.29633813]],[[-0.58388373]],[[ 0.1967605]]
0.1552,0.6469,0.1372,0.205599785885,[[ 0.16557587]],[[ 0.63844403]],[[ 0.18551053]],[[ 0.26608618]],[[ 0.20988635]],[[ 0.03692787]],[[ 0.21210383]],[[ 0.0748715]],[[-6.00576589]],[[ 7.38447226]],[[-0.21210383]],[[ 68.76729676]],[[-0.2962687]],[[-0.58928007]],[[ 0.21448947]]
0.1552,0.6469,0.1372,0.205599785885,[[ 0.1646725]],[[ 0.64228092]],[[ 0.1725708]],[[ 0.26451601]],[[ 0.21065201]],[[ 0.03106476]],[[ 0.21213275]],[[ 0.07455408]],[[-5.99148896]],[[ 7.43450036]],[[-0.21213275]],[[ 69.72502753]],[[-0.29621046]],[[-0.59321259]],[[ 0.2274292]]
0.1316,0.5874,0.1413,0.181165176357,[[ 0.15755275]],[[ 0.62880755]],[[ 0.16424735]],[[ 0.26022362]],[[ 0.20380352]],[[ 0.02726944]],[[ 0.20973124]],[[ 0.07316951]],[[-5.81968757]],[[ 7.27386181]],[[-0.20973124]],[[ 70.34235205]],[[-0.28501615]],[[-0.58222641]],[[ 0.23575265]]
0.1316,0.5874,0.1413,0.181165176357,[[ 0.1523485]],[[ 0.61896824]],[[ 0.15817204]],[[ 0.25679956]],[[ 0.19859392]],[[ 0.02448511]],[[ 0.20755587]],[[ 0.07189347]],[[-5.68840806]],[[ 7.15702556]],[[-0.20755587]],[[ 70.79368719]],[[-0.27662879]],[[-0.57428935]],[[ 0.24182796]]
0.1316,0.5874,0.1413,0.181165176357,[[ 0.14854229]],[[ 0.61178122]],[[ 0.15373752]],[[ 0.25400977]],[[ 0.1945792]],[[ 0.02243709]],[[ 0.20558512]],[[ 0.07071556]],[[-5.58685414]],[[ 7.0720287]],[[-0.20558512]],[[ 71.12395813]],[[-0.27030326]],[[-0.56857473]],[[ 0.24626248]]
0.1316,0.5874,0.1413,0.181165176357,[[ 0.14575648]],[[ 0.60652999]],[[ 0.15050051]],[[ 0.25168379]],[[ 0.19143604]],[[ 0.0209254]],[[ 0.20379954]],[[ 0.06962639]],[[-5.50716796]],[[ 7.01013239]],[[-0.20379954]],[[ 71.36592856]],[[-0.26549663]],[[-0.56447774]],[[ 0.24949949]]
0.1316,0.5874,0.1413,0.181165176357,[[ 0.14371544]],[[ 0.60269159]],[[ 0.14813748]],[[ 0.24969747]],[[ 0.18892899]],[[ 0.0198044]],[[ 0.20218151]],[[ 0.06861748]],[[-5.44362286]],[[ 6.96495927]],[[-0.20218151]],[[ 71.54349304]],[[-0.2618127]],[[-0.56155623]],[[ 0.25186252]]
0.1316,0.5874,0.1413,0.181165176357,[[ 0.14221802]],[[ 0.59988438]],[[ 0.14641232]],[[ 0.2479604]],[[ 0.18688659]],[[ 0.01896804]],[[ 0.2007151]],[[ 0.06768118]],[[-5.39203927]],[[ 6.93186038]],[[-0.2007151]],[[ 71.67407801]],[[-0.25896191]],[[-0.55948723]],[[ 0.25358768]]
0.1316,0.5874,0.1413,0.181165176357,[[ 0.14111739]],[[ 0.59782979]],[[ 0.1451527]],[[ 0.24640672]],[[ 0.18518396]],[[ 0.0183391]],[[ 0.19938591]],[[ 0.06681058]],[[-5.34936162]],[[ 6.90745087]],[[-0.19938591]],[[ 71.77039276]],[[-0.25673225]],[[-0.55803506]],[[ 0.2548473]]
0.1126,0.5828,0.0303,0.261799387799,[[ 0.1351129]],[[ 0.59506716]],[[ 0.11389179]],[[ 0.24273936]],[[ 0.18318564]],[[ 0.00472199]],[[ 0.2061771]],[[ 0.06946207]],[[-5.29173109]],[[ 6.84416227]],[[-0.2061771]],[[ 74.05514483]],[[-0.25407313]],[[-0.5548038]],[[ 0.28610821]]
0.1126,0.5828,0.0303,0.261799387799,[[ 0.13072321]],[[ 0.59304524]],[[ 0.09107744]],[[ 0.23979332]],[[ 0.18152021]],[[-0.00515777]],[[ 0.2123182]],[[ 0.07181537]],[[-5.25418141]],[[ 6.79094926]],[[-0.2123182]],[[ 75.71948974]],[[-0.25275823]],[[-0.55218157]],[[ 0.30892256]]
0.1126,0.5828,0.0303,0.261799387799,[[ 0.12751211]],[[ 0.59156397]],[[ 0.07442769]],[[ 0.23737434]],[[ 0.18009856]],[[-0.01231598]],[[ 0.21787111]],[[ 0.07389978]],[[-5.23056519]],[[ 6.7454952]],[[-0.21787111]],[[ 76.93136232]],[[-0.25236517]],[[-0.55001735]],[[ 0.32557231]]
0.1126,0.5828,0.0303,0.261799387799,[[ 0.12516123]],[[ 0.59047731]],[[ 0.06227708]],[[ 0.23534095]],[[ 0.17885577]],[[-0.01749237]],[[ 0.22289184]],[[ 0.07574175]],[[-5.21645909]],[[ 6.70612226]],[[-0.22289184]],[[ 77.81324144]],[[-0.25259054]],[[-0.54820325]],[[ 0.33772292]]
0.1126,0.5828,0.0303,0.261799387799,[[ 0.12343822]],[[ 0.58967869]],[[ 0.05341011]],[[ 0.23359011]],[[ 0.17774456]],[[-0.02122566]],[[ 0.22743107]],[[ 0.07736514]],[[-5.20869571]],[[ 6.67160079]],[[-0.22743107]],[[ 78.4544544]],[[-0.25321764]],[[-0.54666149]],[[ 0.34658989]]
0.1126,0.5828,0.0303,0.261799387799,[[ 0.12217351]],[[ 0.58909033]],[[ 0.04693964]],[[ 0.23204675]],[[ 0.17673049]],[[-0.02390816]],[[ 0.23153464]],[[ 0.07879148]],[[-5.20502059]],[[ 6.64101739]],[[-0.23153464]],[[ 78.92015042]],[[-0.25409278]],[[-0.54533534]],[[ 0.35306036]]
0.1126,0.5828,0.0303,0.261799387799,[[ 0.12124331]],[[ 0.58865545]],[[ 0.04221823]],[[ 0.23065619]],[[ 0.17578845]],[[-0.0258256]],[[ 0.23524405]],[[ 0.08004021]],[[-5.2038413]],[[ 6.6136835]],[[-0.23524405]],[[ 79.25784518]],[[-0.25510797]],[[-0.54418297]],[[ 0.35778177]]
0.1126,0.5828,0.0303,0.261799387799,[[ 0.1205573]],[[ 0.58833264]],[[ 0.03877334]],[[ 0.22937859]],[[ 0.17490015]],[[-0.02718605]],[[ 0.23859683]],[[ 0.08112885]],[[-5.20404415]],[[ 6.58907167]],[[-0.23859683]],[[ 79.50219371]],[[-0.25618819]],[[-0.54317305]],[[ 0.36122666]]
0.1126,0.5828,0.0303,0.261799387799,[[ 0.12004956]],[[ 0.58809163]],[[ 0.03626009]],[[ 0.22818492]],[[ 0.17405225]],[[-0.02814105]],[[ 0.24162696]],[[ 0.08207324]],[[-5.20486055]],[[ 6.56677106]],[[-0.24162696]],[[ 79.67847139]],[[-0.25728223]],[[-0.54228177]],[[ 0.36373991]]
0.0998,0.5815,0.0808,0.260228591472,[[ 0.11617393]],[[ 0.58755511]],[[ 0.04822765]],[[ 0.22556652]],[[ 0.17308396]],[[-0.02293232]],[[ 0.24420951]],[[ 0.08282154]],[[-5.15515023]],[[ 6.55440758]],[[-0.24420951]],[[ 78.80403027]],[[-0.25479148]],[[-0.542032]],[[ 0.35177235]]
0.0998,0.5815,0.0808,0.260228591472,[[ 0.11333853]],[[ 0.58715822]],[[ 0.05696231]],[[ 0.22340584]],[[ 0.17218094]],[[-0.01912794]],[[ 0.24654278]],[[ 0.08345946]],[[-5.11880684]],[[ 6.54194838]],[[-0.24654278]],[[ 78.16566518]],[[-0.25320897]],[[-0.54174312]],[[ 0.34303769]]
0.0998,0.5815,0.0808,0.260228591472,[[ 0.11126238]],[[ 0.58686327]],[[ 0.06333748]],[[ 0.22158011]],[[ 0.17132668]],[[-0.01634651]],[[ 0.24865052]],[[ 0.08399797]],[[-5.09193723]],[[ 6.52960849]],[[-0.24865052]],[[ 77.69949095]],[[-0.25226537]],[[-0.54143328]],[[ 0.33666252]]
0.0998,0.5815,0.0808,0.260228591472,[[ 0.1097404]],[[ 0.58664276]],[[ 0.0679906]],[[ 0.21999991]],[[ 0.17050914]],[[-0.01431023]],[[ 0.25055421]],[[ 0.08444697]],[[-5.07173142]],[[ 6.51753848]],[[-0.25055421]],[[ 77.35891214]],[[-0.2517665]],[[-0.5411158]],[[ 0.3320094]]
0.0998,0.5815,0.0808,0.260228591472,[[ 0.10862291]],[[ 0.58647661]],[[ 0.0713869]],[[ 0.21860008]],[[ 0.16971957]],[[-0.01281676]],[[ 0.25227329]],[[ 0.0848154]],[[-5.0561662]],[[ 6.50583871]],[[-0.25227329]],[[ 77.10994357]],[[-0.25157277]],[[-0.54080023]],[[ 0.3286131]]
0.0917,0.577,0.1146,0.317126325087,[[ 0.10558733]],[[ 0.58512052]],[[ 0.0831019]],[[ 0.21640101]],[[ 0.16843367]],[[-0.00782901]],[[ 0.25946064]],[[ 0.08748037]],[[-5.04542227]],[[ 6.457225]],[[-0.25946064]],[[ 76.2598421]],[[-0.25217126]],[[-0.53844624]],[[ 0.3168981]]
0.0917,0.577,0.1146,0.317126325087,[[ 0.10336534]],[[ 0.5841257]],[[ 0.0916518]],[[ 0.21455734]],[[ 0.16730748]],[[-0.00420212]],[[ 0.26595969]],[[ 0.08984002]],[[-5.04247933]],[[ 6.41452003]],[[-0.26595969]],[[ 75.64012234]],[[-0.25325996]],[[-0.53642019]],[[ 0.3083482]]
0.0917,0.577,0.1146,0.317126325087,[[ 0.10173719]],[[ 0.58339458]],[[ 0.09789168]],[[ 0.21297403]],[[ 0.16629877]],[[-0.00156647]],[[ 0.27183595]],[[ 0.09192431]],[[-5.0444786]],[[ 6.37664188]],[[-0.27183595]],[[ 75.18843897]],[[-0.25464304]],[[-0.5346556]],[[ 0.30210832]]
0.0917,0.577,0.1146,0.317126325087,[[ 0.10054248]],[[ 0.58285595]],[[ 0.10244561]],[[ 0.21158182]],[[ 0.16537678]],[[ 0.00034719]],[[ 0.27714872]],[[ 0.09376029]],[[-5.04940646]],[[ 6.34278115]],[[-0.27714872]],[[ 74.85931846]],[[-0.25618345]],[[-0.53310401]],[[ 0.29755439]]
0.0917,0.577,0.1146,0.317126325087,[[ 0.09966416]],[[ 0.58245783]],[[ 0.10576908]],[[ 0.21033026]],[[ 0.16451908]],[[ 0.00173496]],[[ 0.28195166]],[[ 0.09537236]],[[-5.05586024]],[[ 6.31231987]],[[-0.28195166]],[[ 74.61959309]],[[-0.25778654]],[[-0.53172941]],[[ 0.29423092]]
0.0917,0.577,0.1146,0.317126325087,[[ 0.09901678]],[[ 0.5821623]],[[ 0.10819452]],[[ 0.20918258]],[[ 0.16370935]],[[ 0.00273969]],[[ 0.28629332]],[[ 0.09678255]],[[-5.06287733]],[[ 6.28477609]],[[-0.28629332]],[[ 74.44507071]],[[-0.25938821]],[[-0.5305045]],[[ 0.29180548]]
0.0756,0.5662,0.1514,0.328820031076,[[ 0.09413917]],[[ 0.5789909]],[[ 0.12001899]],[[ 0.20628004]],[[ 0.16170677]],[[ 0.00765279]],[[ 0.29137521]],[[ 0.09849167]],[[-5.0053649]],[[ 6.23175715]],[[-0.29137521]],[[ 73.59345272]],[[-0.25649775]],[[-0.52754294]],[[ 0.27998101]]
0.0756,0.5662,0.1514,0.328820031076,[[ 0.09057324]],[[ 0.57667152]],[[ 0.12864832]],[[ 0.20394012]],[[ 0.16007035]],[[ 0.01120828]],[[ 0.29596915]],[[ 0.09998807]],[[-4.96591178]],[[ 6.18808453]],[[-0.29596915]],[[ 72.9735453]],[[-0.25483116]],[[-0.52518058]],[[ 0.27135168]]
0.0756,0.5662,0.1514,0.328820031076,[[ 0.08796465]],[[ 0.574974]],[[ 0.13494572]],[[ 0.20201139]],[[ 0.15870172]],[[ 0.01377493]],[[ 0.30012158]],[[ 0.10129269]],[[-4.93915492]],[[ 6.15153361]],[[-0.30012158]],[[ 72.52264299]],[[-0.2540159]],[[-0.52326743]],[[ 0.26505428]]
0.0756,0.5662,0.1514,0.328820031076,[[ 0.08605482]],[[ 0.57373036]],[[ 0.13954118]],[[ 0.20038355]],[[ 0.15752923]],[[ 0.01562138]],[[ 0.30387455]],[[ 0.10242445]],[[-4.92122114]],[[ 6.12048489]],[[-0.30387455]],[[ 72.19500821]],[[-0.25378346]],[[-0.52169524]],[[ 0.26045882]]
0.0756,0.5662,0.1514,0.328820031076,[[ 0.08465499]],[[ 0.57281802]],[[ 0.14289451]],[[ 0.19897622]],[[ 0.15650065]],[[ 0.0169433]],[[ 0.3072661]],[[ 0.10340039]],[[-4.90932356]],[[ 6.09374937]],[[-0.3072661]],[[ 71.95727975]],[[-0.25394115]],[[-0.52038529]],[[ 0.25710549]]
0.0756,0.5662,0.1514,0.328820031076,[[ 0.08362742]],[[ 0.5721475]],[[ 0.14534128]],[[ 0.19773084]],[[ 0.15557795]],[[ 0.01788326]],[[ 0.31033066]],[[ 0.10423593]],[[-4.90146608]],[[ 6.07044568]],[[-0.31033066]],[[ 71.78512363]],[[-0.25435146]],[[-0.51927993]],[[ 0.25465872]]
0.0664,0.5609,0.1873,0.315904594611,[[ 0.08035827]],[[ 0.5702056]],[[ 0.15693378]],[[ 0.19556922]],[[ 0.15413686]],[[ 0.02258586]],[[ 0.31182141]],[[ 0.10442009]],[[-4.84844255]],[[ 6.04759482]],[[-0.31182141]],[[ 70.95626012]],[[-0.25141803]],[[-0.51805488]],[[ 0.24306622]]
0.0664,0.5609,0.1873,0.315904594611,[[ 0.07796658]],[[ 0.56878379]],[[ 0.1653934]],[[ 0.19378117]],[[ 0.15291812]],[[ 0.02597236]],[[ 0.31316628]],[[ 0.10454335]],[[-4.80867207]],[[ 6.0288242]],[[-0.31316628]],[[ 70.35379488]],[[-0.24940113]],[[-0.51710044]],[[ 0.2346066]]
0.0664,0.5609,0.1873,0.315904594611,[[ 0.07621533]],[[ 0.56774158]],[[ 0.17156651]],[[ 0.19226651]],[[ 0.15186236]],[[ 0.02840028]],[[ 0.3143792]],[[ 0.10461188]],[[-4.7784351]],[[ 6.01313485]],[[-0.3143792]],[[ 69.91645959]],[[-0.24804045]],[[-0.51634796]],[[ 0.22843349]]
0.0664,0.5609,0.1873,0.315904594611,[[ 0.07493153]],[[ 0.56697645]],[[ 0.17607084]],[[ 0.19095227]],[[ 0.15092631]],[[ 0.03013008]],[[ 0.31547273]],[[ 0.10463125]],[[-4.75503138]],[[ 5.99979447]],[[-0.31547273]],[[ 69.59956373]],[[-0.24714711]],[[-0.51574736]],[[ 0.22392916]]
0.0664,0.5609,0.1873,0.315904594611,[[ 0.07398893]],[[ 0.56641357]],[[ 0.17935725]],[[ 0.18978527]],[[ 0.15007845]],[[ 0.03135149]],[[ 0.31645826]],[[ 0.10460647]],[[-4.73650333]],[[ 5.98826355]],[[-0.31645826]],[[ 69.3705089]],[[-0.24658431]],[[-0.51526194]],[[ 0.22064275]]
0.0664,0.5609,0.1873,0.315904594611,[[ 0.07329538]],[[ 0.56599832]],[[ 0.18175476]],[[ 0.18872676]],[[ 0.14929581]],[[ 0.03220274]],[[ 0.3173461]],[[ 0.10454208]],[[-4.7214343]],[[ 5.9781424]],[[-0.3173461]],[[ 69.20551691]],[[-0.24625318]],[[-0.51486472]],[[ 0.21824524]]
0.0535,0.5522,0.2265,0.333183354206,[[ 0.06925994]],[[ 0.5633144]],[[ 0.19421117]],[[ 0.1863116]],[[ 0.14759256]],[[ 0.03715089]],[[ 0.31985448]],[[ 0.10513637]],[[-4.66138616]],[[ 5.94491644]],[[-0.31985448]],[[ 68.32044417]],[[-0.24286922]],[[-0.51296646]],[[ 0.20578883]]
0.0535,0.5522,0.2265,0.333183354206,[[ 0.06630934]],[[ 0.56135129]],[[ 0.20330087]],[[ 0.18435197]],[[ 0.14619256]],[[ 0.04070001]],[[ 0.32212005]],[[ 0.10562873]],[[-4.617619]],[[ 5.91798386]],[[-0.32212005]],[[ 67.67785629]],[[-0.24061043]],[[-0.51148687]],[[ 0.19669913]]
0.0535,0.5522,0.2265,0.333183354206,[[ 0.06415052]],[[ 0.55991428]],[[ 0.2099334]],[[ 0.18272537]],[[ 0.14501439]],[[ 0.04323015]],[[ 0.32416592]],[[ 0.1060293]],[[-4.58550432]],[[ 5.89579198]],[[-0.32416592]],[[ 67.2121322]],[[-0.23915227]],[[-0.510319]],[[ 0.1900666]]
0.0535,0.5522,0.2265,0.333183354206,[[ 0.0625696]],[[ 0.55886126]],[[ 0.21477261]],[[ 0.18134254]],[[ 0.14399876]],[[ 0.0450182]],[[ 0.32601304]],[[ 0.10634723]],[[-4.56168521]],[[ 5.87720706]],[[-0.32601304]],[[ 66.87540516]],[[-0.23825959]],[[-0.50938515]],[[ 0.18522739]]
0.0535,0.5522,0.2265,0.333183354206,[[ 0.06141051]],[[ 0.55808852]],[[ 0.21830298]],[[ 0.18013846]],[[ 0.14310245]],[[ 0.04626589]],[[ 0.32768033]],[[ 0.10659079]],[[-4.54373172]],[[ 5.86139669]],[[-0.32768033]],[[ 66.63275902]],[[-0.23776242]],[[-0.50862863]],[[ 0.18169702]]
