x,y,z,yaw,vzcam,xk,yk,zk,rollk,pitchk,yawk,vxk,vyk,vzk,vrollk,vpitchk,vyawk,pitch_con,roll_con,yaw_con,thrust_cam,xd,yd,zd,rolld,pitchd,yawd
-0.1814,0.0551,0.418,-0.169646003294,-0.0315789906933,[[-0.18184422]],[[ 0.04199128]],[[ 0.42003782]],[[-1.10239435]],[[ 2.12682912]],[[-0.31937109]],[[ 0.31832462]],[[ 0.0913614]],[[-0.06133972]],[[ 0.54937886]],[[ 3.20022803]],[[ 0.34012347]],[[-0.35417757]],[[ 4.51093772]],[[-9.31936949]],[[ 64.97262282]],[[ 0.1858329]],[[ 0.01722563]],[[-0.02003782]],-0.980601787567,2.08252191544,-178.22177124
-0.1814,0.0551,0.418,-0.169646003294,-0.0315789906933,[[-0.17909657]],[[ 0.04484434]],[[ 0.41919789]],[[-0.92457133]],[[ 2.09256765]],[[-0.30469785]],[[ 0.31581282]],[[ 0.10254482]],[[-0.06264597]],[[ 0.71980909]],[[ 3.13469448]],[[ 0.38457716]],[[-0.39248779]],[[ 4.70570706]],[[-8.92123909]],[[ 64.99323796]],[[ 0.18430049]],[[ 0.01095115]],[[-0.01919789]],-0.819762766361,2.05226683617,-178.158508301
-0.1814,0.0551,0.418,-0.169646003294,-0.0315789906933,[[-0.17680702]],[[ 0.04733772]],[[ 0.41848055]],[[-0.59017503]],[[ 1.98889843]],[[-0.29074467]],[[ 0.31080434]],[[ 0.1110093]],[[-0.06316999]],[[ 1.04340167]],[[ 3.00116615]],[[ 0.42443802]],[[-0.42608373]],[[ 4.86053648]],[[-8.54144032]],[[ 65.00787142]],[[ 0.18295665]],[[ 0.00533353]],[[-0.01848055]],-0.391177028418,1.90678322315,-178.002883911
-0.1814,0.0551,0.418,-0.169646003294,-0.0315789906933,[[-0.17492371]],[[ 0.04950574]],[[ 0.41787289]],[[-0.28996015]],[[ 1.86422614]],[[-0.27749847]],[[ 0.30374219]],[[ 0.11710964]],[[-0.06303138]],[[ 1.32998923]],[[ 2.84818677]],[[ 0.45993876]],[[-0.45515216]],[[ 4.8956778]],[[-8.17971486]],[[ 65.01734056]],[[ 0.18179391]],[[ 0.00030863]],[[-0.01787289]],-0.113718934357,1.77014923096,-177.899673462
-0.1641,0.0667,0.4123,-0.297927703315,-0.123913033202,[[-0.170648]],[[ 0.05322508]],[[ 0.41645653]],[[-0.07978332]],[[ 1.77598428]],[[-0.27482715]],[[ 0.31088254]],[[ 0.13180354]],[[-0.06756393]],[[ 1.52469664]],[[ 2.73274931]],[[ 0.45233498]],[[-0.53279522]],[[ 5.12292751]],[[-8.09938537]],[[ 65.06378048]],[[ 0.17868819]],[[-0.0049171]],[[-0.01645653]],0.0399548634887,1.70499432087,-177.857467651
-0.1641,0.0667,0.4123,-0.297927703315,-0.123913033202,[[-0.16699222]],[[ 0.05647648]],[[ 0.41522731]],[[ 0.1677239]],[[ 1.6609646]],[[-0.2724318]],[[ 0.3140364]],[[ 0.14295192]],[[-0.07075605]],[[ 1.75439745]],[[ 2.59197076]],[[ 0.44394274]],[[-0.59925441]],[[ 5.2365068]],[[-8.02656744]],[[ 65.10035216]],[[ 0.17602982]],[[-0.00946027]],[[-0.01522731]],0.308981776237,1.574390769,-177.755371094
-0.1641,0.0667,0.4123,-0.297927703315,-0.123913033202,[[-0.16389132]],[[ 0.05930455]],[[ 0.41416673]],[[ 0.26219539]],[[ 1.61693381]],[[-0.27029843]],[[ 0.31380884]],[[ 0.15101638]],[[-0.07279166]],[[ 1.83047724]],[[ 2.5227911]],[[ 0.43484828]],[[-0.65559804]],[[ 5.33472935]],[[-7.96090365]],[[ 65.12828705]],[[ 0.17377608]],[[-0.01338917]],[[-0.01416673]],0.308981776237,1.574390769,-177.755371094
-0.1641,0.0667,0.4123,-0.297927703315,-0.123913033202,[[-0.16128549]],[[ 0.06175068]],[[ 0.4132577]],[[ 0.29821054]],[[ 1.60002053]],[[-0.26841334]],[[ 0.31073972]],[[ 0.15641343]],[[-0.073836]],[[ 1.84799245]],[[ 2.4811143]],[[ 0.42513333]],[[-0.70283202]],[[ 5.41915866]],[[-7.90204237]],[[ 65.14870347]],[[ 0.17188672]],[[-0.01676635]],[[-0.0132577]],0.308981776237,1.574390769,-177.755371094
-0.1641,0.0667,0.4123,-0.297927703315,-0.123913033202,[[-0.15911988]],[[ 0.06385318]],[[ 0.41248446]],[[ 0.66396461]],[[ 1.4256182]],[[-0.26676313]],[[ 0.30530908]],[[ 0.15951779]],[[-0.07403715]],[[ 2.19143972]],[[ 2.28409611]],[[ 0.41487519]],[[-0.74189877]],[[ 5.49122445]],[[-7.84963839]],[[ 65.1626124]],[[ 0.17032405]],[[-0.01964898]],[[-0.01248446]],0.875172555447,1.30445897579,-177.571044922
-0.1641,0.0667,0.4123,-0.297927703315,-0.123913033202,[[-0.15734435]],[[ 0.06564741]],[[ 0.4118325]],[[ 0.94840455]],[[ 1.31037741]],[[-0.26533473]],[[ 0.29794229]],[[ 0.1606656]],[[-0.07352735]],[[ 2.45107228]],[[ 2.14753599]],[[ 0.40414688]],[[-0.77367702]],[[ 5.55223236]],[[-7.80335348]],[[ 65.17092415]],[[ 0.16905292]],[[-0.02208929]],[[-0.0118325]],1.10806941986,1.22639775276,-177.487518311
-0.1445,0.0913,0.4032,-0.313810199509,-0.151666208639,[[-0.15279606]],[[ 0.07107821]],[[ 0.40984129]],[[ 1.15466404]],[[ 1.21241266]],[[-0.26533888]],[[ 0.30698884]],[[ 0.18271672]],[[-0.08076944]],[[ 2.63081822]],[[ 2.02941209]],[[ 0.38819206]],[[-0.84779883]],[[ 5.71305143]],[[-7.79549505]],[[ 65.24046279]],[[ 0.16608805]],[[-0.02852206]],[[-0.00984129]],1.26520144939,1.13977062702,-177.425811768
-0.1445,0.0913,0.4032,-0.313810199509,-0.151666208639,[[-0.14889503]],[[ 0.07583076]],[[ 0.40810585]],[[ 1.23334746]],[[ 1.17491742]],[[-0.26548997]],[[ 0.31178146]],[[ 0.19958535]],[[-0.08611909]],[[ 2.68261629]],[[ 1.97225955]],[[ 0.37228696]],[[-0.9106254]],[[ 5.85266415]],[[-7.79187094]],[[ 65.29618711]],[[ 0.16357498]],[[-0.03410657]],[[-0.00810585]],1.26520144939,1.13977062702,-177.425811768
-0.1445,0.0913,0.4032,-0.313810199509,-0.151666208639,[[-0.14557409]],[[ 0.07996935]],[[ 0.40660142]],[[ 1.26330002]],[[ 1.16052125]],[[-0.26577622]],[[ 0.31295271]],[[ 0.21194101]],[[-0.08982821]],[[ 2.68570823]],[[ 1.93851677]],[[ 0.35647609]],[[-0.96331396]],[[ 5.97313233]],[[-7.79216597]],[[ 65.33978905]],[[ 0.16146744]],[[-0.03892529]],[[-0.00660142]],1.26520144939,1.13977062702,-177.425811768
-0.1445,0.0913,0.4032,-0.313810199509,-0.151666208639,[[-0.14277145]],[[ 0.08355367]],[[ 0.40530505]],[[ 1.50519789]],[[ 1.08995333]],[[-0.26618635]],[[ 0.31106779]],[[ 0.2203881]],[[-0.09212369]],[[ 2.8983793]],[[ 1.84955495]],[[ 0.34080021]],[[-1.00694185]],[[ 6.0763599]],[[-7.79607734]],[[ 65.37280827]],[[ 0.15972233]],[[-0.0430544]],[[-0.00530505]],1.63598310947,1.03524494171,-177.300384521
-0.1445,0.0913,0.4032,-0.313810199509,-0.151666208639,[[-0.14043038]],[[ 0.08663899]],[[ 0.40419555]],[[ 1.80616557]],[[ 1.02620763]],[[-0.26670957]],[[ 0.30663002]],[[ 0.22547076]],[[-0.0932093]],[[ 3.16736597]],[[ 1.76821999]],[[ 0.32529656]],[[-1.04250762]],[[ 6.16410169]],[[-7.80331457]],[[ 65.39663776]],[[ 0.1582997]],[[-0.04656407]],[[-0.00419555]],1.97158288956,0.976189494133,-177.180969238
-0.1385,0.1091,0.4017,-0.285186799776,-0.0227272779817,[[-0.13754473]],[[ 0.0921072]],[[ 0.40301481]],[[ 2.031326]],[[ 0.98388845]],[[-0.26513058]],[[ 0.30558833]],[[ 0.24400077]],[[-0.09464305]],[[ 3.35872053]],[[ 1.70887982]],[[ 0.31869485]],[[-1.07814953]],[[ 6.32118122]],[[-7.75477903]],[[ 65.42337109]],[[ 0.15687402]],[[-0.05284725]],[[-0.00301481]],2.14900231361,0.947396337986,-177.122512817
-0.1385,0.1091,0.4017,-0.285186799776,-0.0227272779817,[[-0.13512676]],[[ 0.09686161]],[[ 0.40200979]],[[ 2.1886874]],[[ 0.98091357]],[[-0.26373416]],[[ 0.30190994]],[[ 0.25734629]],[[-0.09498087]],[[ 3.48113075]],[[ 1.68903724]],[[ 0.3116335]],[[-1.10737204]],[[ 6.45716523]],[[-7.71124387]],[[ 65.44168883]],[[ 0.15570512]],[[-0.05828661]],[[-0.00200979]],2.26396536827,0.968711078167,-177.074569702
-0.1385,0.1091,0.4017,-0.285186799776,-0.0227272779817,[[-0.13312426]],[[ 0.10097213]],[[ 0.40116177]],[[ 2.36553517]],[[ 0.95512265]],[[-0.26251049]],[[ 0.2960479]],[[ 0.26620942]],[[-0.09439395]],[[ 3.62160199]],[[ 1.64682629]],[[ 0.30416936]],[[-1.13083774]],[[ 6.57416147]],[[-7.67245614]],[[ 65.45277243]],[[ 0.15476649]],[[-0.06296646]],[[-0.00116177]],2.4519200325,0.929164409637,-177.008972168
-0.1385,0.1091,0.4017,-0.285186799776,-0.0227272779817,[[-0.13148953]],[[ 0.10450348]],[[ 0.40045355]],[[ 2.49674846]],[[ 0.96535333]],[[-0.26144997]],[[ 0.28840324]],[[ 0.27122176]],[[-0.09303474]],[[ 3.7155524]],[[ 1.64065745]],[[ 0.29635614]],[[-1.14916908]],[[ 6.67411093]],[[-7.63816796]],[[ 65.45767896]],[[ 0.15403324]],[[-0.06696444]],[[-0.00045355]],2.55452466011,0.961559712887,-176.971069336
-0.1385,0.1091,0.4017,-0.285186799776,-0.0227272779817,[[-0.13017907]],[[ 0.10751536]],[[ 0.39986939]],[[ 2.54672629]],[[ 0.96919907]],[[-0.26054326]],[[ 0.27932957]],[[ 0.27294975]],[[-0.09103853]],[[ 3.7282334]],[[ 1.62823503]],[[ 0.28824447]],[[-1.15322102]],[[ 6.75879731]],[[-7.60813689]],[[ 65.45576935]],[[ 0.1534821]],[[-0.07035189]],[[ 0.00013061]],2.55452466011,0.961559712887,-176.971069336
-0.1385,0.1091,0.4017,-0.285186799776,-0.0227272779817,[[-0.12915332]],[[ 0.11006279]],[[ 0.39939492]],[[ 2.85440156]],[[ 0.9770746]],[[-0.25978127]],[[ 0.26913737]],[[ 0.27189987]],[[-0.08852492]],[[ 3.99564663]],[[ 1.61992085]],[[ 0.27988198]],[[-0.94004833]],[[ 6.82985639]],[[-7.5821262]],[[ 65.44522859]],[[ 0.15309147]],[[-0.07319426]],[[ 0.00060508]],3.01885128021,0.971961677074,-176.810592651
-0.1385,0.1091,0.4017,-0.285186799776,-0.0227272779817,[[-0.12837642]],[[ 0.11219626]],[[ 0.39901704]],[[ 3.04559463]],[[ 0.97585653]],[[-0.25915516]],[[ 0.25809798]],[[ 0.26852351]],[[-0.08559925]],[[ 4.14521662]],[[ 1.60269551]],[[ 0.2713134]],[[-0.7118498]],[[ 6.88878523]],[[-7.55990522]],[[ 65.43209551]],[[ 0.15284139]],[[-0.07555141]],[[ 0.00098296]],3.13757491112,0.965263545513,-176.759902954
-0.1236,0.1257,0.3913,-0.274365758414,-0.165079460038,[[-0.12544629]],[[ 0.11660201]],[[ 0.3970699]],[[ 3.11846608]],[[ 0.97533073]],[[-0.25782278]],[[ 0.26011128]],[[ 0.27844454]],[[-0.09189111]],[[ 4.17628966]],[[ 1.58632517]],[[ 0.26586811]],[[-0.75517757]],[[ 7.01905579]],[[-7.51901252]],[[ 65.47262249]],[[ 0.15103066]],[[-0.08076223]],[[ 0.0029301]],3.13757491112,0.965263545513,-176.759902954
-0.1236,0.1257,0.3913,-0.274365758414,-0.165079460038,[[-0.12296522]],[[ 0.12039053]],[[ 0.39537952]],[[ 3.30410652]],[[ 0.99883748]],[[-0.25664329]],[[ 0.25941908]],[[ 0.28423432]],[[-0.09633967]],[[ 4.31858167]],[[ 1.59388443]],[[ 0.26003458]],[[-0.7520706]],[[ 7.1308633]],[[-7.4823059]],[[ 65.50354449]],[[ 0.14949715]],[[-0.08523453]],[[ 0.00462048]],3.39161109924,1.00348615646,-176.66116333
-0.1236,0.1257,0.3913,-0.274365758414,-0.165079460038,[[-0.12088455]],[[ 0.12362523]],[[ 0.39392055]],[[ 3.47185895]],[[ 1.00485514]],[[-0.2556085]],[[ 0.25645798]],[[ 0.28649678]],[[-0.09919728]],[[ 4.44177557]],[[ 1.58407258]],[[ 0.25386043]],[[-0.70921513]],[[ 7.22612137]],[[-7.44957441]],[[ 65.52568478]],[[ 0.14821365]],[[-0.08904485]],[[ 0.00607945]],3.54761886597,0.99882119894,-176.603057861
-0.1236,0.1257,0.3913,-0.274365758414,-0.165079460038,[[-0.11915968]],[[ 0.12636453]],[[ 0.39266957]],[[ 3.58463147]],[[ 1.02364258]],[[-0.25471042]],[[ 0.25161597]],[[ 0.28577213]],[[-0.10069075]],[[ 4.50937707]],[[ 1.58698682]],[[ 0.24739068]],[[-0.63227922]],[[ 7.30658634]],[[-7.42061126]],[[ 65.53992177]],[[ 0.14715461]],[[-0.09226345]],[[ 0.00733043]],3.62620401382,1.02543473244,-176.570159912
-0.1236,0.1257,0.3913,-0.274365758414,-0.165079460038,[[-0.11774984]],[[ 0.12866209]],[[ 0.39160499]],[[ 3.71684443]],[[ 1.00159057]],[[-0.25394123]],[[ 0.24523658]],[[ 0.28254208]],[[-0.10102334]],[[ 4.59553621]],[[ 1.54948285]],[[ 0.24066774]],[[-0.52612018]],[[ 7.37386684]],[[-7.39521416]],[[ 65.54715075]],[[ 0.14629617]],[[-0.09495467]],[[ 0.00839501]],3.76982927322,0.978526949883,-176.499191284
-0.1137,0.1461,0.3833,-0.280648943721,-0.13333346049,[[-0.11504342]],[[ 0.13381141]],[[ 0.38943464]],[[ 3.80741203]],[[ 0.99206974]],[[-0.25377737]],[[ 0.24670153]],[[ 0.29594234]],[[-0.10771293]],[[ 4.63965682]],[[ 1.52474286]],[[ 0.23182268]],[[-0.51375747]],[[ 7.51606279]],[[-7.38609735]],[[ 65.59520278]],[[ 0.14495367]],[[-0.10064251]],[[ 0.01056536]],3.83454465866,0.976855516434,-176.471817017
-0.1137,0.1461,0.3833,-0.280648943721,-0.13333346049,[[-0.1127551]],[[ 0.13825449]],[[ 0.38755319]],[[ 3.95072765]],[[ 0.93804162]],[[-0.25370776]],[[ 0.24567115]],[[ 0.30449758]],[[-0.11235087]],[[ 4.73550781]],[[ 1.45623073]],[[ 0.22295472]],[[-0.46344536]],[[ 7.63819535]],[[-7.37966944]],[[ 65.63162971]],[[ 0.14384678]],[[-0.10552781]],[[ 0.01244681]],4.00967264175,0.895909070969,-176.37260437
-0.1137,0.1461,0.3833,-0.280648943721,-0.13333346049,[[-0.11083936]],[[ 0.14206292]],[[ 0.38593195]],[[ 4.00528954]],[[ 0.91735005]],[[-0.25372537]],[[ 0.24255172]],[[ 0.30889987]],[[-0.11522092]],[[ 4.74263521]],[[ 1.42136535]],[[ 0.21409255]],[[-0.38067328]],[[ 7.74231626]],[[-7.3757428]],[[ 65.657412]],[[ 0.1429502]],[[-0.10969265]],[[ 0.01406805]],4.00967264175,0.895909070969,-176.37260437
-0.1137,0.1461,0.3833,-0.280648943721,-0.13333346049,[[-0.10925452]],[[ 0.1453027]],[[ 0.38454441]],[[ 4.02595083]],[[ 0.90939302]],[[-0.25382342]],[[ 0.2377041]],[[ 0.3097693]],[[-0.1165779]],[[ 4.7161651]],[[ 1.39943898]],[[ 0.20526266]],[[-0.27016612]],[[ 7.83031423]],[[-7.37413668]],[[ 65.67360651]],[[ 0.14224043]],[[-0.11321257]],[[ 0.01545559]],4.00967264175,0.895909070969,-176.37260437
-0.1137,0.1461,0.3833,-0.280648943721,-0.13333346049,[[-0.1079625]],[[ 0.14803455]],[[ 0.38336613]],[[ 4.13015814]],[[ 0.85510867]],[[-0.25399541]],[[ 0.23144757]],[[ 0.30765975]],[[-0.11665001]],[[ 4.77258211]],[[ 1.33191268]],[[ 0.19648938]],[[-0.13605307]],[[ 7.90392393]],[[-7.37467721]],[[ 65.68129698]],[[ 0.14169577]],[[-0.11615696]],[[ 0.01663387]],4.16485261917,0.813582360744,-176.265609741
-0.1137,0.1461,0.3833,-0.280648943721,-0.13333346049,[[-0.10692857]],[[ 0.1503142]],[[ 0.38237462]],[[ 4.20501552]],[[ 0.81611161]],[[-0.25423513]],[[ 0.22406357]],[[ 0.30306432]],[[-0.11564093]],[[ 4.79941468]],[[ 1.28017302]],[[ 0.187795]],[[ 0.01799916]],[[ 7.964735]],[[-7.37719737]],[[ 65.68155691]],[[ 0.14129625]],[[-0.1185894]],[[ 0.01762538]],4.22151660919,0.784293532372,-176.215957642
-0.1137,0.1461,0.3833,-0.280648943721,-0.13333346049,[[-0.10612117]],[[ 0.15219266]],[[ 0.38154929]],[[ 4.30609171]],[[ 0.75645293]],[[-0.25453662]],[[ 0.21579913]],[[ 0.2964205]],[[-0.11373184]],[[ 4.85191176]],[[ 1.20851113]],[[ 0.17919986]],[[ 0.18868551]],[[ 8.01420084]],[[-7.38153701]],[[ 65.67542264]],[[ 0.1410236]],[[-0.12056803]],[[ 0.01845071]],4.33837556839,0.712383389473,-176.129470825
-0.0982,0.1782,0.367,-0.246789556232,-0.18735655186,[[-0.10304663]],[[ 0.15882152]],[[ 0.378279]],[[ 4.37677262]],[[ 0.70872941]],[[-0.25228588]],[[ 0.2210842]],[[ 0.31755201]],[[-0.12603118]],[[ 4.87382933]],[[ 1.14936159]],[[ 0.18100903]],[[ 0.12788358]],[[ 8.20179052]],[[-7.3179625]],[[ 65.77013976]],[[ 0.13942935]],[[-0.12807162]],[[ 0.021721]],4.39025115967,0.672354519367,-176.080230713
-0.0982,0.1782,0.367,-0.246789556232,-0.18735655186,[[-0.10041661]],[[ 0.16457388]],[[ 0.37542537]],[[ 4.44890847]],[[ 0.66180951]],[[-0.25019182]],[[ 0.22350133]],[[ 0.33241079]],[[-0.13521874]],[[ 4.89696904]],[[ 1.09159179]],[[ 0.18212892]],[[ 0.10565975]],[[ 8.36469335]],[[-7.25853211]],[[ 65.84684853]],[[ 0.13803694]],[[-0.13458773]],[[ 0.02457463]],4.46313858032,0.626283109188,-176.040298462
-0.0982,0.1782,0.367,-0.246789556232,-0.18735655186,[[-0.09818452]],[[ 0.16953637]],[[ 0.3729483]],[[ 4.5031316]],[[ 0.63804714]],[[-0.24824874]],[[ 0.22348445]],[[ 0.34185817]],[[-0.14170514]],[[ 4.90216458]],[[ 1.05729567]],[[ 0.18260923]],[[ 0.11734145]],[[ 8.50536231]],[[-7.20310715]],[[ 65.90645944]],[[ 0.13683083]],[[-0.14021449]],[[ 0.0270517]],4.50632667542,0.616956233978,-176.003997803
-0.0982,0.1782,0.367,-0.246789556232,-0.18735655186,[[-0.09630756]],[[ 0.17378909]],[[ 0.37081062]],[[ 4.5754013]],[[ 0.60264781]],[[-0.24645091]],[[ 0.22142081]],[[ 0.3466681]],[[-0.14586048]],[[ 4.92515644]],[[ 1.01183]],[[ 0.18249776]],[[ 0.15879617]],[[ 8.6260601]],[[-7.15154745]],[[ 65.95018795]],[[ 0.13579578]],[[-0.1450424]],[[ 0.02918938]],4.58954048157,0.574688017368,-175.956039429
-0.0982,0.1782,0.367,-0.246789556232,-0.18735655186,[[-0.09474645]],[[ 0.17740594]],[[ 0.36897797]],[[ 4.68834292]],[[ 0.55901762]],[[-0.24479261]],[[ 0.21765484]],[[ 0.34753399]],[[-0.14801738]],[[ 4.98814462]],[[ 0.95867383]],[[ 0.18184044]],[[ 0.22634943]],[[ 8.72886891]],[[-7.10371189]],[[ 65.97943599]],[[ 0.13491707]],[[-0.14915476]],[[ 0.03102203]],4.72707843781,0.526328444481,-175.873077393
-0.0982,0.1782,0.367,-0.246789556232,-0.18735655186,[[-0.09346528]],[[ 0.18045486]],[[ 0.36741863]],[[ 4.76716935]],[[ 0.53884376]],[[-0.24326812]],[[ 0.2124918]],[[ 0.34507515]],[[-0.14847388]],[[ 5.01677064]],[[ 0.92924119]],[[ 0.18068133]],[[ 0.3167068]],[[ 8.81570039]],[[-7.0594589]],[[ 65.99570087]],[[ 0.13418049]],[[-0.15262802]],[[ 0.03258137]],4.78477334976,0.520743727684,-175.861938477
-0.0972,0.186,0.3665,-0.241902634326,-0.00943392457906,[[-0.09227225]],[[ 0.18423869]],[[ 0.36602392]],[[ 4.87330875]],[[ 0.50243434]],[[-0.2414953]],[[ 0.20711827]],[[ 0.34699579]],[[-0.14795473]],[[ 5.07212552]],[[ 0.88404299]],[[ 0.18054725]],[[ 0.44937393]],[[ 8.92062507]],[[-7.00860444]],[[ 66.00424447]],[[ 0.13365621]],[[-0.156825]],[[ 0.03397608]],4.90735006332,0.474639028311,-175.807693481
-0.0972,0.186,0.3665,-0.241902634326,-0.00943392457906,[[-0.09131414]],[[ 0.18743692]],[[ 0.36485538]],[[ 4.91365812]],[[ 0.48849401]],[[-0.23986029]],[[ 0.20069996]],[[ 0.34542888]],[[-0.14616133]],[[ 5.06186793]],[[ 0.86151328]],[[ 0.17987499]],[[ 0.59493496]],[[ 9.00943996]],[[-6.96142872]],[[ 66.00228774]],[[ 0.13322874]],[[-0.1603776]],[[ 0.03514462]],4.90735006332,0.474639028311,-175.807693481
-0.0972,0.186,0.3665,-0.241902634326,-0.00943392457906,[[-0.09056238]],[[ 0.19011333]],[[ 0.36388777]],[[ 4.92887874]],[[ 0.48313682]],[[-0.23835744]],[[ 0.19346188]],[[ 0.34094345]],[[-0.14331279]],[[ 5.02685996]],[[ 0.84769494]],[[ 0.17870805]],[[ 0.75154106]],[[ 9.08389708]],[[-6.91779169]],[[ 65.99130137]],[[ 0.13288898]],[[-0.16335588]],[[ 0.03611223]],4.90735006332,0.474639028311,-175.807693481
-0.0972,0.186,0.3665,-0.241902634326,-0.00943392457906,[[-0.08999105]],[[ 0.19232639]],[[ 0.36309799]],[[ 4.93450251]],[[ 0.48105857]],[[-0.23698113]],[[ 0.18560078]],[[ 0.33404475]],[[-0.13960303]],[[ 4.98270712]],[[ 0.83725606]],[[ 0.17708809]],[[ 0.91739622]],[[ 9.14559892]],[[-6.87755331]],[[ 65.97267932]],[[ 0.13262821]],[[-0.16582396]],[[ 0.03690201]],4.90735006332,0.474639028311,-175.807693481
-0.0972,0.186,0.3665,-0.241902634326,-0.00943392457906,[[-0.08957668]],[[ 0.19412947]],[[ 0.36246502]],[[ 4.93646234]],[[ 0.48023314]],[[-0.23572579]],[[ 0.17728783]],[[ 0.32517987]],[[-0.13520303]],[[ 4.93536739]],[[ 0.82815943]],[[ 0.17505492]],[[ 1.09075717]],[[ 9.19600784]],[[-6.84057401]],[[ 65.94772038]],[[ 0.13243815]],[[-0.16784031]],[[ 0.03753498]],4.90735006332,0.474639028311,-175.807693481
-0.0972,0.186,0.3665,-0.241902634326,-0.00943392457906,[[-0.08929813]],[[ 0.19557125]],[[ 0.36196971]],[[ 5.20872764]],[[ 0.36251993]],[[-0.23458593]],[[ 0.16867113]],[[ 0.31474277]],[[-0.13026292]],[[ 5.15582249]],[[ 0.70355311]],[[ 0.17264655]],[[ 1.26993689]],[[ 9.23645513]],[[-6.80671507]],[[ 65.91761725]],[[ 0.13231095]],[[-0.16945821]],[[ 0.03803029]],5.34429979324,0.285891413689,-175.679428101
-0.0931,0.2074,0.3651,-0.235619449019,-0.0215385215806,[[-0.08848429]],[[ 0.20009931]],[[ 0.36137207]],[[ 5.36385595]],[[ 0.29380763]],[[-0.23307208]],[[ 0.16363787]],[[ 0.3227039]],[[-0.12619775]],[[ 5.25825122]],[[ 0.62864003]],[[ 0.17180806]],[[ 1.47945187]],[[ 9.35629768]],[[-6.76292719]],[[ 65.90589231]],[[ 0.13230826]],[[-0.17425191]],[[ 0.03862793]],5.42684602737,0.247738718987,-175.669509888
-0.0931,0.2074,0.3651,-0.235619449019,-0.0215385215806,[[-0.08784221]],[[ 0.2039742]],[[ 0.36090366]],[[ 5.46253867]],[[ 0.24220521]],[[-0.23168258]],[[ 0.15790445]],[[ 0.32643961]],[[-0.1216218]],[[ 5.3038434]],[[ 0.57138915]],[[ 0.1705122]],[[ 1.68589569]],[[ 9.45885928]],[[-6.72247322]],[[ 65.90592607]],[[ 0.13233083]],[[-0.17835437]],[[ 0.03909634]],5.49057626724,0.206997931004,-175.637298584
-0.0931,0.2074,0.3651,-0.235619449019,-0.0215385215806,[[-0.08735046]],[[ 0.20726427]],[[ 0.36054823]],[[ 5.56566597]],[[ 0.17232712]],[[-0.23041209]],[[ 0.15163479]],[[ 0.32658762]],[[-0.11665826]],[[ 5.35338028]],[[ 0.4966302]],[[ 0.16879814]],[[ 1.88876654]],[[ 9.54594435]],[[-6.68521923]],[[ 65.90236717]],[[ 0.13237675]],[[-0.18183777]],[[ 0.03945177]],5.59612941742,0.126352980733,-175.60585022
-0.0931,0.2074,0.3651,-0.235619449019,-0.0215385215806,[[-0.08698964]],[[ 0.21003234]],[[ 0.36029106]],[[ 5.60485421]],[[ 0.14561774]],[[-0.22925529]],[[ 0.14497167]],[[ 0.32371715]],[[-0.11141429]],[[ 5.33919281]],[[ 0.4653036]],[[ 0.16670332]],[[ 2.08751522]],[[ 9.61921083]],[[-6.65103189]],[[ 65.89589019]],[[ 0.13244398]],[[-0.18476843]],[[ 0.03970894]],5.59612941742,0.126352980733,-175.60585022
-0.0931,0.2074,0.3651,-0.235619449019,-0.0215385215806,[[-0.08674224]],[[ 0.21233606]],[[ 0.3601189]],[[ 5.66025283]],[[ 0.08165643]],[[-0.22820694]],[[ 0.13803876]],[[ 0.31833456]],[[-0.10598258]],[[ 5.34117738]],[[ 0.39744539]],[[ 0.16426341]],[[ 2.2092652]],[[ 9.68017844]],[[-6.61977883]],[[ 65.88709331]],[[ 0.13253039]],[[-0.18720714]],[[ 0.0398811]],5.66147327423,0.03992600739,-175.578262329
-0.088,0.2165,0.3518,-0.261973920724,-0.211111232549,[[-0.08578141]],[[ 0.21567535]],[[ 0.35790463]],[[ 5.68962001]],[[ 0.03306099]],[[-0.22929207]],[[ 0.13561947]],[[ 0.31923381]],[[-0.11263945]],[[ 5.31739776]],[[ 0.34545483]],[[ 0.15350585]],[[ 2.27474008]],[[ 9.76333742]],[[-6.64548679]],[[ 65.95181064]],[[ 0.13255676]],[[-0.1905335]],[[ 0.04209537]],5.67499637604,0.00108861771878,-175.576385498
-0.088,0.2165,0.3518,-0.261973920724,-0.211111232549,[[-0.08499373]],[[ 0.21849114]],[[ 0.35598652]],[[ 5.73267724]],[[-0.04325274]],[[-0.2303929]],[[ 0.13234125]],[[ 0.31706254]],[[-0.11720469]],[[ 5.3073925]],[[ 0.26656561]],[[ 0.14311063]],[[ 2.34371106]],[[ 9.83271812]],[[-6.67182559]],[[ 66.00613373]],[[ 0.13264257]],[[-0.19330872]],[[ 0.04401348]],5.72652435303,-0.0917668491602,-175.545471191
-0.088,0.2165,0.3518,-0.261973920724,-0.211111232549,[[-0.08435889]],[[ 0.22084087]],[[ 0.35433507]],[[ 5.75329218]],[[-0.10136517]],[[-0.23150487]],[[ 0.12837075]],[[ 0.31232898]],[[-0.11996909]],[[ 5.27529123]],[[ 0.20645731]],[[ 0.13308143]],[[ 2.4144033]],[[ 9.88984523]],[[-6.6986666]],[[ 66.05054339]],[[ 0.13277866]],[[-0.19559381]],[[ 0.04566493]],5.73355102539,-0.138329669833,-175.550460815
